pairname,ligand,receptor,Pair.Source,Pair.Evidence
Gnai2_Lpar3,Gnai2,Lpar3,novel,literature supported
Il27_Il27ra,Il27,Il27ra,novel,literature supported
Ebi3_Il27ra,Ebi3,Il27ra,novel,literature supported
Oxt_Oxtr,Oxt,Oxtr,known,literature supported
Avp_Oxtr,Avp,Oxtr,known,literature supported
App_Cd74,App,Cd74,novel,literature supported
Mbl2_Cd93,Mbl2,Cd93,novel,literature supported
Col4a2_Cd93,Col4a2,Cd93,novel,literature supported
Col4a1_Cd93,Col4a1,Cd93,novel,literature supported
F12_Cd93,F12,Cd93,novel,literature supported
Kng2_Cd93,Kng2,Cd93,novel,literature supported
Kng1_Cd93,Kng1,Cd93,novel,literature supported
C1qa_Cd93,C1qa,Cd93,novel,literature supported
Col1a2_Cd93,Col1a2,Cd93,novel,literature supported
Col1a1_Cd93,Col1a1,Cd93,novel,literature supported
Col4a3_Cd93,Col4a3,Cd93,novel,literature supported
Sftpa1_Cd93,Sftpa1,Cd93,novel,literature supported
Col4a4_Cd93,Col4a4,Cd93,novel,literature supported
Col4a6_Cd93,Col4a6,Cd93,novel,literature supported
Col4a5_Cd93,Col4a5,Cd93,novel,literature supported
Sst_Sstr4,Sst,Sstr4,known,literature supported
Cort_Sstr4,Cort,Sstr4,known,literature supported
Gnai2_Unc5b,Gnai2,Unc5b,novel,putative
Ntn1_Unc5b,Ntn1,Unc5b,novel,literature supported
Ghrl_Ghsr,Ghrl,Ghsr,known,literature supported
Cort_Ghsr,Cort,Ghsr,known,literature supported
Nmb_Nmbr,Nmb,Nmbr,known,literature supported
Grp_Nmbr,Grp,Nmbr,novel,literature supported
Efna1_Ephb1,Efna1,Ephb1,novel,literature supported
Efna3_Ephb1,Efna3,Ephb1,known,literature supported
Efnb2_Ephb1,Efnb2,Ephb1,known,literature supported
Efnb3_Ephb1,Efnb3,Ephb1,known,putative
Efnb1_Ephb1,Efnb1,Ephb1,known,literature supported
Efna5_Ephb1,Efna5,Ephb1,novel,literature supported
Calm1_Hmmr,Calm1,Hmmr,novel,EXCLUDED not ligand
Calm3_Hmmr,Calm3,Hmmr,novel,EXCLUDED not ligand
Has2_Hmmr,Has2,Hmmr,known,literature supported
Calm1_Grm7,Calm1,Grm7,novel,EXCLUDED not ligand
Calm3_Grm7,Calm3,Grm7,novel,EXCLUDED not ligand
Calm2_Grm7,Calm2,Grm7,novel,EXCLUDED not ligand
Nts_Sort1,Nts,Sort1,novel,literature supported
Ngf_Sort1,Ngf,Sort1,known,literature supported
Bdnf_Sort1,Bdnf,Sort1,novel,literature supported
Lrpap1_Sort1,Lrpap1,Sort1,novel,literature supported
Psap_Sort1,Psap,Sort1,novel,putative
Fgf2_Fgfrl1,Fgf2,Fgfrl1,novel,literature supported
Fgf1_Fgfrl1,Fgf1,Fgfrl1,novel,putative
Il1b_Il1rap,Il1b,Il1rap,known,literature supported
Il1a_Il1rap,Il1a,Il1rap,novel,literature supported
Ngf_Sorcs3,Ngf,Sorcs3,novel,literature supported
Bdnf_Ntrk2,Bdnf,Ntrk2,known,literature supported
Ntf5_Ntrk2,Ntf5,Ntrk2,known,literature supported
Ntf3_Ntrk2,Ntf3,Ntrk2,known,literature supported
Calm1_Grm3,Calm1,Grm3,novel,EXCLUDED not ligand
Calm3_Grm3,Calm3,Grm3,novel,EXCLUDED not ligand
Gas6_Mertk,Gas6,Mertk,known,literature supported
Zp3_Mertk,Zp3,Mertk,known,literature supported
Ntn1_Unc5a,Ntn1,Unc5a,novel,literature supported
Ntn4_Unc5a,Ntn4,Unc5a,known,literature supported
Calm1_Mylk2,Calm1,Mylk2,known,EXCLUDED not ligand
Calm3_Mylk2,Calm3,Mylk2,known,EXCLUDED not ligand
Calm2_Mylk2,Calm2,Mylk2,known,EXCLUDED not ligand
Krtap4-2_Dlk2,Krtap4-2,Dlk2,novel,EXCLUDED
Krtap4-7_Dlk2,Krtap4-7,Dlk2,novel,EXCLUDED
Gm11555_Dlk2,Gm11555,Dlk2,novel,EXCLUDED
Krtap4-1_Dlk2,Krtap4-1,Dlk2,novel,EXCLUDED
Gm11563_Dlk2,Gm11563,Dlk2,novel,EXCLUDED
Nps_Npsr1,Nps,Npsr1,known,literature supported
Anxa1_Fpr-rs3,Anxa1,Fpr-rs3,known,literature supported
Hebp1_Fpr-rs3,Hebp1,Fpr-rs3,known,literature supported
Anxa1_Fpr-rs4,Anxa1,Fpr-rs4,known,literature supported
Hebp1_Fpr-rs4,Hebp1,Fpr-rs4,known,literature supported
Anxa1_Fpr-rs7,Anxa1,Fpr-rs7,known,literature supported
Hebp1_Fpr-rs7,Hebp1,Fpr-rs7,known,literature supported
Anxa1_Fpr-rs6,Anxa1,Fpr-rs6,known,literature supported
Hebp1_Fpr-rs6,Hebp1,Fpr-rs6,known,literature supported
Gnai2_Fpr1,Gnai2,Fpr1,novel,literature supported
Anxa1_Fpr1,Anxa1,Fpr1,known,literature supported
Rtn4_Rtn4rl1,Rtn4,Rtn4rl1,novel,putative
Omg_Rtn4rl1,Omg,Rtn4rl1,novel,literature supported
Efna1_Ephb6,Efna1,Ephb6,novel,putative
Efna3_Ephb6,Efna3,Ephb6,novel,putative
Efnb2_Ephb6,Efnb2,Ephb6,known,literature supported
Efnb3_Ephb6,Efnb3,Ephb6,known,putative
Efnb1_Ephb6,Efnb1,Ephb6,known,literature supported
Efna5_Ephb6,Efna5,Ephb6,novel,literature supported
Gnai2_C5ar1,Gnai2,C5ar1,novel,literature supported
Fn1_C5ar1,Fn1,C5ar1,novel,putative
Hc_C5ar1,Hc,C5ar1,known,literature supported
Rps19_C5ar1,Rps19,C5ar1,known,literature supported
Gnai2_Cxcr1,Gnai2,Cxcr1,novel,literature supported
Cxcl5_Cxcr1,Cxcl5,Cxcr1,known,literature supported
Cxcl1_Cxcr1,Cxcl1,Cxcr1,known,literature supported
Cxcl2_Cxcr1,Cxcl2,Cxcr1,known,literature supported
Cxcl3_Cxcr1,Cxcl3,Cxcr1,known,literature supported
Yars_Cxcr1,Yars,Cxcr1,known,literature supported
Ppbp_Cxcr1,Ppbp,Cxcr1,known,literature supported
Thpo_Sirpb1b,Thpo,Sirpb1b,novel,putative
Thpo_Sirpb1a,Thpo,Sirpb1a,novel,putative
Thpo_Sirpa,Thpo,Sirpa,novel,putative
Thpo_Sirpb1c,Thpo,Sirpb1c,novel,putative
Thpo_Gm9733,Thpo,Gm9733,novel,putative
Thpo_Gm5150,Thpo,Gm5150,novel,putative
Tgfb2_Tgfbr1,Tgfb2,Tgfbr1,known,literature supported
Cgn_Tgfbr1,Cgn,Tgfbr1,novel,putative
Tgfb3_Tgfbr1,Tgfb3,Tgfbr1,known,literature supported
Tgfb1_Tgfbr1,Tgfb1,Tgfbr1,known,literature supported
Uba52_Tgfbr1,Uba52,Tgfbr1,novel,EXCLUDED not ligand
Gm11808_Tgfbr1,Gm11808,Tgfbr1,novel,EXCLUDED not ligand
Gdf9_Tgfbr1,Gdf9,Tgfbr1,known,literature supported
Gnb3_Tgfbr1,Gnb3,Tgfbr1,novel,literature supported
Gnai2_Cxcr2,Gnai2,Cxcr2,novel,literature supported
Vasp_Cxcr2,Vasp,Cxcr2,novel,literature supported
Cxcl5_Cxcr2,Cxcl5,Cxcr2,known,literature supported
Cxcl1_Cxcr2,Cxcl1,Cxcr2,known,literature supported
Cxcl2_Cxcr2,Cxcl2,Cxcr2,known,literature supported
Cxcl3_Cxcr2,Cxcl3,Cxcr2,known,literature supported
Ppbp_Cxcr2,Ppbp,Cxcr2,known,literature supported
Sema6d_Trem2,Sema6d,Trem2,novel,literature supported
Camp_P2rx7,Camp,P2rx7,novel,putative
Ly86_Cd180,Ly86,Cd180,novel,literature supported
Tnfsf9_Tnfrsf9,Tnfsf9,Tnfrsf9,known,literature supported
Fgf2_Gpc4,Fgf2,Gpc4,novel,literature supported
Col18a1_Gpc4,Col18a1,Gpc4,novel,literature supported
Myoc_Fzd3,Myoc,Fzd3,novel,literature supported
Cthrc1_Fzd3,Cthrc1,Fzd3,novel,literature supported
Wnt1_Fzd3,Wnt1,Fzd3,known,literature supported
Cd5l_Cd5,Cd5l,Cd5,novel,literature supported
Calm1_Mip,Calm1,Mip,novel,EXCLUDED not ligand
Calm3_Mip,Calm3,Mip,novel,EXCLUDED not ligand
Gnai2_S1pr1,Gnai2,S1pr1,novel,putative
Spp1_S1pr1,Spp1,S1pr1,novel,literature supported
Pdgfb_S1pr1,Pdgfb,S1pr1,novel,putative
Gzmc_Pgrmc1,Gzmc,Pgrmc1,novel,putative
Gzmb_Pgrmc1,Gzmb,Pgrmc1,novel,putative
Efnb2_Grm1,Efnb2,Grm1,novel,literature supported
Tnfsf14_Tnfrsf14,Tnfsf14,Tnfrsf14,known,literature supported
Btla_Tnfrsf14,Btla,Tnfrsf14,known,literature supported
Lta_Tnfrsf14,Lta,Tnfrsf14,known,literature supported
Tnfsf13_Tnfrsf14,Tnfsf13,Tnfrsf14,novel,literature supported
Cxcl16_Cxcr6,Cxcl16,Cxcr6,known,literature supported
Hspg2_Ptprs,Hspg2,Ptprs,known,literature supported
Ptn_Ptprs,Ptn,Ptprs,novel,literature supported
Fgf5_Fgfr2,Fgf5,Fgfr2,known,literature supported
Fgf2_Fgfr2,Fgf2,Fgfr2,known,literature supported
Fgf10_Fgfr2,Fgf10,Fgfr2,known,literature supported
Fgf12_Fgfr2,Fgf12,Fgfr2,known,putative
Fgf17_Fgfr2,Fgf17,Fgfr2,known,literature supported
Fgf9_Fgfr2,Fgf9,Fgfr2,known,literature supported
Fgf15_Fgfr2,Fgf15,Fgfr2,known,literature supported
Pf4_Fgfr2,Pf4,Fgfr2,known,literature supported
Fgf7_Fgfr2,Fgf7,Fgfr2,known,literature supported
Fgf21_Fgfr2,Fgf21,Fgfr2,novel,putative
Fgf14_Fgfr2,Fgf14,Fgfr2,known,putative
Fgf3_Fgfr2,Fgf3,Fgfr2,known,literature supported
Fgf11_Fgfr2,Fgf11,Fgfr2,known,putative
L1cam_Fgfr2,L1cam,Fgfr2,novel,putative
Fgf1_Fgfr2,Fgf1,Fgfr2,known,literature supported
Fgf23_Fgfr2,Fgf23,Fgfr2,known,literature supported
Fgf6_Fgfr2,Fgf6,Fgfr2,known,literature supported
Ncam1_Fgfr2,Ncam1,Fgfr2,novel,putative
Fgf16_Fgfr2,Fgf16,Fgfr2,known,literature supported
Fgf18_Fgfr2,Fgf18,Fgfr2,known,literature supported
Fgf4_Fgfr2,Fgf4,Fgfr2,known,literature supported
Fgf22_Fgfr2,Fgf22,Fgfr2,known,literature supported
Fgf8_Fgfr2,Fgf8,Fgfr2,known,literature supported
Fgf13_Fgfr2,Fgf13,Fgfr2,known,putative
Tac4_Tacr1,Tac4,Tacr1,known,literature supported
Tac1_Tacr1,Tac1,Tacr1,known,literature supported
Tac2_Tacr1,Tac2,Tacr1,known,literature supported
Pmch_Mchr1,Pmch,Mchr1,known,literature supported
Proc_Thbd,Proc,Thbd,novel,literature supported
Hmgb1_Thbd,Hmgb1,Thbd,novel,literature supported
Pf4_Thbd,Pf4,Thbd,known,literature supported
F2_Thbd,F2,Thbd,novel,literature supported
Gnai2_Ptpru,Gnai2,Ptpru,novel,literature supported
Ifng_Ifngr1,Ifng,Ifngr1,known,literature supported
Cntf_Il6st,Cntf,Il6st,known,literature supported
Clcf1_Il6st,Clcf1,Il6st,known,literature supported
Ebi3_Il6st,Ebi3,Il6st,novel,putative
Il6_Il6st,Il6,Il6st,known,literature supported
Lif_Il6st,Lif,Il6st,known,literature supported
Ctf1_Il6st,Ctf1,Il6st,known,literature supported
Osm_Il6st,Osm,Il6st,known,literature supported
Il11_Il6st,Il11,Il6st,known,literature supported
Efna4_Epha6,Efna4,Epha6,known,literature supported
Efna1_Epha6,Efna1,Epha6,known,literature supported
Efna3_Epha6,Efna3,Epha6,known,literature supported
Efnb2_Epha6,Efnb2,Epha6,novel,literature supported
Efna2_Epha6,Efna2,Epha6,known,literature supported
Efnb1_Epha6,Efnb1,Epha6,novel,putative
Efna5_Epha6,Efna5,Epha6,known,literature supported
Il18_Il1rl2,Il18,Il1rl2,novel,literature supported
Il1rn_Il1rl2,Il1rn,Il1rl2,novel,putative
Il11_Il11ra2,Il11,Il11ra2,known,literature supported
Il11_Il11ra1,Il11,Il11ra1,known,literature supported
Il11_Gm13305,Il11,Gm13305,known,literature supported
Bmp8a_Bmpr1b,Bmp8a,Bmpr1b,known,putative
Bmp8b_Bmpr1b,Bmp8b,Bmpr1b,known,putative
Bmp3_Bmpr1b,Bmp3,Bmpr1b,known,putative
Bmp2_Bmpr1b,Bmp2,Bmpr1b,known,literature supported
Bmp10_Bmpr1b,Bmp10,Bmpr1b,known,literature supported
Bmp5_Bmpr1b,Bmp5,Bmpr1b,known,putative
Bmp15_Bmpr1b,Bmp15,Bmpr1b,known,literature supported
Rgma_Bmpr1b,Rgma,Bmpr1b,novel,putative
Bmp4_Bmpr1b,Bmp4,Bmpr1b,known,literature supported
Uba52_Bmpr1b,Uba52,Bmpr1b,novel,EXCLUDED not ligand
Gm11808_Bmpr1b,Gm11808,Bmpr1b,novel,EXCLUDED not ligand
Bmp7_Bmpr1b,Bmp7,Bmpr1b,known,literature supported
Bmp6_Bmpr1b,Bmp6,Bmpr1b,known,literature supported
Gdf9_Bmpr1b,Gdf9,Bmpr1b,novel,literature supported
Gdf5_Bmpr1b,Gdf5,Bmpr1b,known,literature supported
Rgmb_Bmpr1b,Rgmb,Bmpr1b,novel,putative
Gdf6_Bmpr1b,Gdf6,Bmpr1b,novel,literature supported
Fst_Bmpr1b,Fst,Bmpr1b,novel,putative
Il16_Grin2c,Il16,Grin2c,novel,literature supported
Il16_Kcnj4,Il16,Kcnj4,novel,literature supported
Lin7c_Kcnj4,Lin7c,Kcnj4,novel,putative
Cd70_Cd27,Cd70,Cd27,known,literature supported
Lep_Lepr,Lep,Lepr,known,literature supported
Apod_Lepr,Apod,Lepr,novel,literature supported
C3_Cd81,C3,Cd81,novel,putative
Gpc3_Cd81,Gpc3,Cd81,novel,literature supported
Col1a1_Ddr2,Col1a1,Ddr2,known,literature supported
Col3a1_Ddr2,Col3a1,Ddr2,novel,literature supported
Il31_Il31ra,Il31,Il31ra,known,literature supported
Il1b_Il1r2,Il1b,Il1r2,known,literature supported
Il1a_Il1r2,Il1a,Il1r2,known,literature supported
Il1rn_Il1r2,Il1rn,Il1r2,known,literature supported
F8_Asgr2,F8,Asgr2,novel,literature supported
Hp_Asgr2,Hp,Asgr2,novel,putative
Il2_Il2rb,Il2,Il2rb,known,literature supported
Il15_Il2rb,Il15,Il2rb,known,literature supported
Hbegf_Gm21973,Hbegf,Gm21973,novel,putative
Gh_Gm21973,Gh,Gm21973,known,literature supported
Gh_Gm21973,Gh,Gm21973,novel,literature supported
Prl2c2_Gm21973,Prl2c2,Gm21973,known,literature supported
Prl3c1_Gm21973,Prl3c1,Gm21973,known,literature supported
Prl4a1_Gm21973,Prl4a1,Gm21973,known,literature supported
Prl3d2_Gm21973,Prl3d2,Gm21973,known,literature supported
Prl7c1_Gm21973,Prl7c1,Gm21973,known,literature supported
Prl3d3_Gm21973,Prl3d3,Gm21973,known,literature supported
Prl2a1_Gm21973,Prl2a1,Gm21973,known,literature supported
Prl2c5_Gm21973,Prl2c5,Gm21973,known,literature supported
Prl5a1_Gm21973,Prl5a1,Gm21973,known,literature supported
Prl2b1_Gm21973,Prl2b1,Gm21973,known,literature supported
Prl2c3_Gm21973,Prl2c3,Gm21973,known,literature supported
Prl3d1_Gm21973,Prl3d1,Gm21973,known,literature supported
Prl3b1_Gm21973,Prl3b1,Gm21973,known,literature supported
Prl6a1_Gm21973,Prl6a1,Gm21973,known,literature supported
Prl7b1_Gm21973,Prl7b1,Gm21973,known,literature supported
Prl_Gm21973,Prl,Gm21973,known,literature supported
Prl7d1_Gm21973,Prl7d1,Gm21973,known,literature supported
Prl3a1_Gm21973,Prl3a1,Gm21973,known,literature supported
Prl2c1_Gm21973,Prl2c1,Gm21973,known,literature supported
Hbegf_Prlr,Hbegf,Prlr,novel,putative
Gh_Prlr,Gh,Prlr,known,literature supported
Gh_Prlr,Gh,Prlr,novel,literature supported
Prl2c2_Prlr,Prl2c2,Prlr,known,literature supported
Prl3c1_Prlr,Prl3c1,Prlr,known,literature supported
Prl4a1_Prlr,Prl4a1,Prlr,known,literature supported
Prl3d2_Prlr,Prl3d2,Prlr,known,literature supported
Prl7c1_Prlr,Prl7c1,Prlr,known,literature supported
Prl3d3_Prlr,Prl3d3,Prlr,known,literature supported
Prl2a1_Prlr,Prl2a1,Prlr,known,literature supported
Prl2c5_Prlr,Prl2c5,Prlr,known,literature supported
Prl5a1_Prlr,Prl5a1,Prlr,known,literature supported
Prl2b1_Prlr,Prl2b1,Prlr,known,literature supported
Prl2c3_Prlr,Prl2c3,Prlr,known,literature supported
Prl3d1_Prlr,Prl3d1,Prlr,known,literature supported
Prl3b1_Prlr,Prl3b1,Prlr,known,literature supported
Prl6a1_Prlr,Prl6a1,Prlr,known,literature supported
Prl7b1_Prlr,Prl7b1,Prlr,known,literature supported
Prl_Prlr,Prl,Prlr,known,literature supported
Prl7d1_Prlr,Prl7d1,Prlr,known,literature supported
Prl3a1_Prlr,Prl3a1,Prlr,known,literature supported
Prl2c1_Prlr,Prl2c1,Prlr,known,literature supported
Cp_Slc40a1,Cp,Slc40a1,novel,literature supported
Clcf1_Crlf1,Clcf1,Crlf1,known,literature supported
Apoe_Vldlr,Apoe,Vldlr,known,literature supported
Pcsk9_Vldlr,Pcsk9,Vldlr,novel,literature supported
Reln_Vldlr,Reln,Vldlr,known,literature supported
Plau_Vldlr,Plau,Vldlr,novel,putative
Tfpi_Vldlr,Tfpi,Vldlr,known,literature supported
Lrpap1_Vldlr,Lrpap1,Vldlr,novel,literature supported
Lpl_Vldlr,Lpl,Vldlr,novel,literature supported
Ccl25_Ccr9,Ccl25,Ccr9,known,literature supported
Hgf_Sdc2,Hgf,Sdc2,novel,literature supported
Fn1_Sdc2,Fn1,Sdc2,known,literature supported
Fgf2_Sdc2,Fgf2,Sdc2,known,literature supported
Kng2_Sdc2,Kng2,Sdc2,novel,putative
Kng1_Sdc2,Kng1,Sdc2,novel,putative
Serpinc1_Sdc2,Serpinc1,Sdc2,novel,literature supported
Csf2_Sdc2,Csf2,Sdc2,novel,literature supported
Tgfb1_Sdc2,Tgfb1,Sdc2,novel,literature supported
Pf4_Sdc2,Pf4,Sdc2,novel,literature supported
Hras_Sdc2,Hras,Sdc2,novel,putative
Tnfsf13_Sdc2,Tnfsf13,Sdc2,novel,literature supported
Apoc3_Sdc2,Apoc3,Sdc2,novel,putative
Lama3_Sdc2,Lama3,Sdc2,novel,literature supported
Lama1_Sdc2,Lama1,Sdc2,novel,putative
Mmp2_Sdc2,Mmp2,Sdc2,novel,literature supported
Psap_Gpr37,Psap,Gpr37,known,literature supported
Artn_Ret,Artn,Ret,known,literature supported
Pspn_Ret,Pspn,Ret,known,literature supported
Nrtn_Ret,Nrtn,Ret,known,literature supported
Gdnf_Ret,Gdnf,Ret,known,literature supported
Vegfa_Ret,Vegfa,Ret,novel,putative
Vegfb_Ret,Vegfb,Ret,novel,putative
Fn1_Itga8,Fn1,Itga8,known,literature supported
Npnt_Itga8,Npnt,Itga8,known,literature supported
Vtn_Itga8,Vtn,Itga8,novel,literature supported
Tnc_Itga8,Tnc,Itga8,novel,putative
Efna4_Epha5,Efna4,Epha5,known,literature supported
Efna1_Epha5,Efna1,Epha5,known,literature supported
Efna3_Epha5,Efna3,Epha5,known,literature supported
Efna2_Epha5,Efna2,Epha5,known,literature supported
Efna5_Epha5,Efna5,Epha5,known,literature supported
Mst1_Mst1r,Mst1,Mst1r,known,literature supported
Cntn2_Nrp1,Cntn2,Nrp1,novel,putative
Sema3c_Nrp1,Sema3c,Nrp1,novel,literature supported
Fgf2_Nrp1,Fgf2,Nrp1,novel,literature supported
Sema3f_Nrp1,Sema3f,Nrp1,novel,literature supported
Sema3b_Nrp1,Sema3b,Nrp1,known,literature supported
Sema3e_Nrp1,Sema3e,Nrp1,novel,putative
Fgf7_Nrp1,Fgf7,Nrp1,novel,literature supported
Fgf1_Nrp1,Fgf1,Nrp1,novel,literature supported
Vegfa_Nrp1,Vegfa,Nrp1,known,literature supported
Fgf4_Nrp1,Fgf4,Nrp1,novel,literature supported
Sema3a_Nrp1,Sema3a,Nrp1,known,literature supported
Sema3d_Nrp1,Sema3d,Nrp1,novel,literature supported
Vegfb_Nrp1,Vegfb,Nrp1,known,literature supported
Pgf_Nrp1,Pgf,Nrp1,known,literature supported
Il18_Il18rap,Il18,Il18rap,known,literature supported
Nmu_Nmur2,Nmu,Nmur2,known,literature supported
Nms_Nmur2,Nms,Nmur2,known,literature supported
Il12a_Il12rb2,Il12a,Il12rb2,known,literature supported
Il12b_Il12rb2,Il12b,Il12rb2,known,literature supported
Gnai2_Adcy7,Gnai2,Adcy7,novel,putative
Gnas_Adcy7,Gnas,Adcy7,novel,putative
Ucn2_Crhr2,Ucn2,Crhr2,known,literature supported
Crh_Crhr2,Crh,Crhr2,known,literature supported
Ucn_Crhr2,Ucn,Crhr2,known,literature supported
Ucn3_Crhr2,Ucn3,Crhr2,known,literature supported
Gnai2_Adra2a,Gnai2,Adra2a,novel,literature supported
Nmb_Brs3,Nmb,Brs3,novel,literature supported
Grp_Brs3,Grp,Brs3,novel,literature supported
C3_Gm45717,C3,Gm45717,novel,putative
C3_Ifitm7,C3,Ifitm7,novel,putative
C3_Ifitm6,C3,Ifitm6,novel,putative
C3_Ifitm1,C3,Ifitm1,novel,putative
C3_Ifitm3,C3,Ifitm3,novel,putative
C3_Ifitm2,C3,Ifitm2,novel,putative
Eda_Edar,Eda,Edar,known,literature supported
Fn1_Itga3,Fn1,Itga3,novel,literature supported
Lama4_Itga3,Lama4,Itga3,novel,putative
Reln_Itga3,Reln,Itga3,known,literature supported
Plau_Itga3,Plau,Itga3,novel,putative
Timp2_Itga3,Timp2,Itga3,novel,literature supported
Lamc2_Itga3,Lamc2,Itga3,known,literature supported
Lamb3_Itga3,Lamb3,Itga3,novel,putative
Lamb1_Itga3,Lamb1,Itga3,novel,putative
Lamc1_Itga3,Lamc1,Itga3,novel,putative
Nid1_Itga3,Nid1,Itga3,novel,putative
Adam9_Itga3,Adam9,Itga3,novel,literature supported
Lamc3_Itga3,Lamc3,Itga3,novel,putative
Vtn_Itga3,Vtn,Itga3,novel,putative
Calr_Itga3,Calr,Itga3,novel,literature supported
Lama2_Itga3,Lama2,Itga3,novel,putative
Lama1_Itga3,Lama1,Itga3,novel,putative
Lama5_Itga3,Lama5,Itga3,novel,putative
Thbs1_Itga3,Thbs1,Itga3,novel,literature supported
Dusp18_Itga3,Dusp18,Itga3,known,EXCLUDED not ligand
Ptn_Ptprb,Ptn,Ptprb,known,literature supported
Tnc_Ptprb,Tnc,Ptprb,novel,literature supported
Mdk_Ptprb,Mdk,Ptprb,known,putative
Wnt7a_Fzd9,Wnt7a,Fzd9,novel,literature supported
Wnt2_Fzd9,Wnt2,Fzd9,novel,literature supported
Wnt1_Fzd9,Wnt1,Fzd9,known,literature supported
Cgn_Ocln,Cgn,Ocln,novel,putative
Tnf_Tnfrsf1a,Tnf,Tnfrsf1a,known,literature supported
Fasl_Tnfrsf1a,Fasl,Tnfrsf1a,novel,putative
Ltb_Tnfrsf1a,Ltb,Tnfrsf1a,novel,literature supported
Lta_Tnfrsf1a,Lta,Tnfrsf1a,known,literature supported
Tnfsf13_Tnfrsf1a,Tnfsf13,Tnfrsf1a,novel,literature supported
Shbg_Slc37a1,Shbg,Slc37a1,novel,literature supported
Apob_Lsr,Apob,Lsr,novel,literature supported
Angpt2_Tek,Angpt2,Tek,known,literature supported
Angpt4_Tek,Angpt4,Tek,known,literature supported
Angpt1_Tek,Angpt1,Tek,known,literature supported
Angptl1_Tek,Angptl1,Tek,known,literature supported
C4b_C5ar2,C4b,C5ar2,novel,literature supported
C3_C5ar2,C3,C5ar2,novel,literature supported
Hc_C5ar2,Hc,C5ar2,known,literature supported
Cgn_F11r,Cgn,F11r,novel,literature supported
a_F11r,a,F11r,novel,literature supported
Gnai2_Ccr5,Gnai2,Ccr5,novel,literature supported
Il16_Ccr5,Il16,Ccr5,novel,putative
Ccl5_Ccr5,Ccl5,Ccr5,known,literature supported
Orm1_Ccr5,Orm1,Ccr5,novel,literature supported
Orm2_Ccr5,Orm2,Ccr5,novel,literature supported
Orm3_Ccr5,Orm3,Ccr5,novel,literature supported
Ccl3_Ccr5,Ccl3,Ccr5,novel,literature supported
Ccl2_Ccr5,Ccl2,Ccr5,known,literature supported
Ccl7_Ccr5,Ccl7,Ccr5,known,literature supported
Ccl11_Ccr5,Ccl11,Ccr5,known,literature supported
Ccl12_Ccr5,Ccl12,Ccr5,known,literature supported
Ccl8_Ccr5,Ccl8,Ccr5,known,literature supported
Ccl4_Ccr5,Ccl4,Ccr5,known,literature supported
Ccl3_Ccr5,Ccl3,Ccr5,known,literature supported
Defb14_Ccr2,Defb14,Ccr2,novel,literature supported
Ccl24_Ccr2,Ccl24,Ccr2,known,literature supported
Ccl2_Ccr2,Ccl2,Ccr2,known,literature supported
Ccl7_Ccr2,Ccl7,Ccr2,known,literature supported
Ccl11_Ccr2,Ccl11,Ccr2,known,literature supported
Ccl12_Ccr2,Ccl12,Ccr2,known,literature supported
Ccl8_Ccr2,Ccl8,Ccr2,known,literature supported
Ccl26_Ccr2,Ccl26,Ccr2,known,literature supported
Fasl_Fas,Fasl,Fas,known,literature supported
Calm1_Fas,Calm1,Fas,novel,EXCLUDED not ligand
Calm3_Fas,Calm3,Fas,novel,EXCLUDED not ligand
Tnfsf13_Fas,Tnfsf13,Fas,novel,literature supported
Bmp8a_Acvr2b,Bmp8a,Acvr2b,known,putative
Bmp8b_Acvr2b,Bmp8b,Acvr2b,known,putative
Lefty2_Acvr2b,Lefty2,Acvr2b,known,literature supported
Lefty1_Acvr2b,Lefty1,Acvr2b,known,literature supported
Gdf11_Acvr2b,Gdf11,Acvr2b,known,literature supported
Bmp3_Acvr2b,Bmp3,Acvr2b,known,literature supported
Bmp2_Acvr2b,Bmp2,Acvr2b,known,literature supported
Bmp10_Acvr2b,Bmp10,Acvr2b,known,putative
Bmp5_Acvr2b,Bmp5,Acvr2b,known,putative
Bmp15_Acvr2b,Bmp15,Acvr2b,known,putative
Nodal_Acvr2b,Nodal,Acvr2b,known,literature supported
Inhbc_Acvr2b,Inhbc,Acvr2b,known,literature supported
Mstn_Acvr2b,Mstn,Acvr2b,novel,literature supported
Bmp4_Acvr2b,Bmp4,Acvr2b,known,putative
Inhba_Acvr2b,Inhba,Acvr2b,known,literature supported
Tdgf1_Acvr2b,Tdgf1,Acvr2b,novel,putative
Inhbb_Acvr2b,Inhbb,Acvr2b,known,literature supported
Bmp7_Acvr2b,Bmp7,Acvr2b,known,literature supported
Bmp6_Acvr2b,Bmp6,Acvr2b,known,putative
Gdf2_Acvr2b,Gdf2,Acvr2b,novel,literature supported
Gdf5_Acvr2b,Gdf5,Acvr2b,novel,literature supported
Inha_Acvr2b,Inha,Acvr2b,known,putative
Il22_Il21r,Il22,Il21r,novel,putative
Iltifb_Il21r,Iltifb,Il21r,novel,putative
Il21_Il21r,Il21,Il21r,known,literature supported
Pspn_Gfra4,Pspn,Gfra4,known,literature supported
Efna4_Epha4,Efna4,Epha4,known,literature supported
Efna1_Epha4,Efna1,Epha4,known,literature supported
Efna3_Epha4,Efna3,Epha4,known,literature supported
Efnb2_Epha4,Efnb2,Epha4,known,literature supported
Efnb3_Epha4,Efnb3,Epha4,known,literature supported
Efna2_Epha4,Efna2,Epha4,known,literature supported
Efnb1_Epha4,Efnb1,Epha4,known,putative
